ID,User,tanggal waktu,review,rating,date
1,t*****5,"2024-07-08 13:38 | Phân loại hàng: Đen,M","2024-07-08 13:38 | Phân loại hàng: Đen,M",,
1,hinli411,"2024-06-17 00:02 | Phân loại hàng: Kem,M","Đúng với mô tả: ddepj ….,gidndnbdmdkd , jsbbdudn dndmfndndndnndbdbfbbfbfbbfMàu sắc: đúngChất liệu: mềm…………….. 5090",,
1,v*****2,"2024-07-20 22:45 | Phân loại hàng: Kem,L","2024-07-20 22:45 | Phân loại hàng: Kem,L",,
1,thuysinh2712,"2024-03-20 21:12 | Phân loại hàng: Kem,L",Màu sắc: kemĐúng với mô tả: đúngÁo đẹp lắm nha mn Chất vải ok Đóng gói hàng cẩn thận Form hơi rộng 1 xíu,,
1,i65i6k_t7s,"2024-04-17 16:09 | Phân loại hàng: Kem,M",Chất liệu: OKMàu sắc: đúngĐúng với mô tả: đúngNên mua nha đẹp rẻ xứng đáng mát ko nóng 10 điểm.   Hakka,,
1,_dkduhnb92,"2024-04-13 17:40 | Phân loại hàng: Kem,M","Màu sắc: beChất liệu: cotton 2 chiềuÁo đẹp, hình thêu tỉ mỉ,mặc lên ko bị nóng quá, mk sẽ mua lại ở shop thêm vì áo quá xinh",,
1,d*****9,"2024-04-21 22:42 | Phân loại hàng: Kem,L","2024-04-21 22:42 | Phân loại hàng: Kem,L",,
1,b*****3,"2024-07-26 03:41 | Phân loại hàng: Xanh,M","2024-07-26 03:41 | Phân loại hàng: Xanh,M",,
1,duyen_pham_noi_y,"2024-07-27 11:47 | Phân loại hàng: Hồng,XL",Màu sắc: hồngĐúng với mô tả: đúngChất liệu: cottonáo xinh nha. mn nên mua. đường may đẹp. chắc chắn vải mịn mát b jhtf,,
1,m*****i,"2024-04-04 17:38 | Phân loại hàng: Đen,M","2024-04-04 17:38 | Phân loại hàng: Đen,M",,
1,k*****_,"2024-06-11 11:17 | Phân loại hàng: Kem,L","2024-06-11 11:17 | Phân loại hàng: Kem,L",,
1,amikalec,"2024-07-10 23:08 | Phân loại hàng: Đen,L",Đúng với mô tả: áo đẹp lắmChất liệu: vải co giãn đẹp bềnMàu sắc: bị giao nhầm màu kem nhưng đẹp nên mình lấy luôn,,
1,mtrmnguyn981,"2024-04-18 22:04 | Phân loại hàng: Kem,L",Đúng với mô tả: đúngMàu sắc: đúngChất liệu: đúngK biết nói gì đi học về rồi anh ơi anh có xe đi mua về cho anh đi làm về rồi à mà không có,,
1,wqml5oyyik,"2024-07-29 18:59 | Phân loại hàng: Đen,M",Màu sắc: màu đenChất liệu: vải mát không quá dày nhưng không quá mỏngĐúng với mô tả: siêu đúng luônHình thêu dễ thương xỉu,,
1,f*****7,"2024-08-03 11:55 | Phân loại hàng: Đen,M","2024-08-03 11:55 | Phân loại hàng: Đen,M",,
1,n*****7,"2024-06-06 17:21 | Phân loại hàng: Kem,L","2024-06-06 17:21 | Phân loại hàng: Kem,L",,
1,phungthitrang2412,"2024-03-30 10:04 | Phân loại hàng: Đen,XL","Màu sắc: mauf nhuw hinhfChất vải k mobgr cũng k dày, đẹp rộng thoải mái nha mn  hs",,
1,vynguyen_0510,"2024-03-27 15:00 | Phân loại hàng: Kem,M","Màu sắc: kemĐúng với mô tả: okeÁo đẹp, giao hàng nhanh, chất vải tốt màu sáng rất phù hợp",,
1,t*****3,"2024-03-22 00:56 | Phân loại hàng: Kem,M","2024-03-22 00:56 | Phân loại hàng: Kem,M",,
1,d*****2,"2024-07-26 12:31 | Phân loại hàng: Đen,M","2024-07-26 12:31 | Phân loại hàng: Đen,M",,
1,73mqzg02rv,"2024-07-07 10:55 | Phân loại hàng: Kem,M",Chất liệu: vảiĐúng với mô tả: 95%Màu sắc: đặt màu kem nhưng nhìn ở ngoài giống màu vàng =)))Bị bẩn 1 chút,,
1,anhtu13408,"2024-06-29 17:28 | Phân loại hàng: Đen,M",Màu sắc: đeChất liệu: thunÁo đẹp nha. Hình thêu đẹp. Giao tầm 4-5ngay. Đóng gói đẹp nên mua ạaaa,,
1,thanh_thuyss,"2024-05-19 22:39 | Phân loại hàng: Đen,M","Đúng với mô tả: đúngMàu sắc: màu đenChất liệu: thunnÁo co dãn tốt, đẹp, chất lượng nhaa, nên muaa",,
1,bilemo016,"2024-07-17 12:34 | Phân loại hàng: Đen,M","Màu sắc: đenáo đẹp , các logo được may rất tỉ mỉ nhưng cũng khá nhiều chỉ thừa được cái form áo rất vừa vặn với mình , giao hàng nhanh tầm 2 ngày đã có áo nói chung siêu mê , lần sau sẽ mua thêm",,
1,2011nguyenhan,"2024-06-29 21:10 | Phân loại hàng: Hồng,M","Áo mình thấy rất xứng đáng giá tiền trong số những áo mình mua trong cùng tầm giá trước đó. Hình được thêu, màu cũng dễ thương",,
1,dangyenxingai,"2024-03-23 16:04 | Phân loại hàng: Kem,M",Đúng với mô tả: totChất liệu: totMàu sắc: kemGiao hàng nhanh bản thân mình thấy hơi thất vọng về chất vải áo lần trước mình mua chất áo dày và mát nhưng lần này thì chất áo nóng và mỏng nữa mình mong shop có thể điểu chỉnh lại chất vải của áo còn lại hình thêu và cổ áo rất ok nhé với số tiền như vậy nên mình cũng k đòi hỏi nhiều ạ,,
1,hnhtriuth680,"2024-05-18 13:47 | Phân loại hàng: Đen,L",Đúng với mô tả: đúngChất liệu: đẹpMàu sắc: đenÁo đẹp nàng không phải ra ngoài và xả hàng cuối năm các em đg nấu ạ em cảm ơn anh chị ơi em xin stk ạ em cảm thấy kinh ngạc là nói về em nó lấy chồng có mối u có thai y tế y tế và người dân địa Anh ăn di ạ I Love her go và xả súng ở Thái Bình vs Trường Anh di cẩn thận nhe cho đen thể làm được việc gì phải lo nghĩ,,
1,duybnhnguyn551,"2024-03-26 19:04 | Phân loại hàng: Đen,M",Màu sắc: đenÁo đẹp nha  Hình đc thêu chắc chắn lắm Vải không dày cũng không mỏng,,
1,bngjha2,"2024-07-10 01:43 | Phân loại hàng: Kem,M","Màu sắc: okChất liệu: okĐúng với mô tả: okNên mua nha,in hình đẹp  H.anh mang tc nhan xu thui  Tiết kiệm khi mua iPhone 15, hãy trao đổi iPhone hiện tại.",,
1,hayennhi2408,"2024-05-01 16:54 | Phân loại hàng: Xanh,M",Đúng với mô tả: okMàu sắc: xanhChất liệu: vảiHàng đẹp cực giống hình giá rẻ eo ơi mê lắm ý    C.  C. Dccc,,
1,h3jkfroi6j,"2024-06-26 17:57 | Phân loại hàng: Đen,M",Chất liệu: siuuu đẹpMàu sắc: ổnĐúng với mô tả: đúngáo đẹp lắm mọi người oiiii xem trên chị Hà Linh thấy ok mua về ưng lắm luôngggg cho shop 5 sao nhó,,
1,n*****4,"2024-06-20 17:41 | Phân loại hàng: Kem,L","2024-06-20 17:41 | Phân loại hàng: Kem,L",,
1,phuongthah120,"2024-07-12 09:41 | Phân loại hàng: Kem,XL",Đúng với mô tả: depMàu sắc: depChất liệu: depMàu be hơi vàng . của xã là một xã ở nhà không có tiền đâu mà em không biết làm gì vậy anh không di,,
1,cmdo12fvdo,"2024-03-24 11:08 | Phân loại hàng: Kem,XL","Chất liệu: cotoonĐúng với mô tả: đúng mo tảMàu sắc: kem sữaĐúng mô tả sản phẩm, hình thêu đẹp, ok",,
1,my_nguyn007,"2024-04-19 11:05 | Phân loại hàng: Đen,L",Lần đầu tiên mình mua áo mà thấy ưng như vậy Chất vải đẹp  Shop đóng gói cẩn thận  Shipper thân thiện 10 điểmm😍😍😍😍,,
1,baonhuw,"2024-04-02 10:52 | Phân loại hàng: Đen,M",Đúng với mô tả: đúng với hình ảnhChất liệu: vải kh quá dày cũng kh mỏng nói chung là okk lắm nha mặc kiểu kh bị nóngMàu sắc: đen,,
1,thiyendo137,"2024-07-19 06:04 | Phân loại hàng: Hồng,L","Chất liệu: cottonMàu sắc: hồng nhạttĐúng với mô tả: đúngÁo đẹp lắm nha mọi người hình thêu nhaa, đẹp lắm nên mua nhaaaa",,
1,a*****y,"2024-07-23 13:20 | Phân loại hàng: Đen,M","2024-07-23 13:20 | Phân loại hàng: Đen,M",,
1,n*****_,"2024-07-10 00:38 | Phân loại hàng: Kem,M","2024-07-10 00:38 | Phân loại hàng: Kem,M",,
1,ngan_nguyen.07,"2024-06-03 09:56 | Phân loại hàng: Kem,M","Đúng với mô tả: ĐúngMàu sắc: KemĐóng gói sản phẩm chắc chắn, đúng size, áo xinh hình thêu dễ thương.",,
1,ij58ibe7jw,"2024-06-10 13:30 | Phân loại hàng: Hồng,M",Chất liệu: cooton cao cấpĐúng với mô tả: đúng với mô tảMàu sắc: hồngVideo chỉ mang tính chất nhận  xu Video chỉ mang tính chất nhận xu,,
1,hdonksor,"2024-05-13 16:39 | Phân loại hàng: Kem,L",Màu sắc: màu beeĐúng với mô tả: đúng chất vải k quá dày cũng k quá mỏngChất liệu: kh biếtMình m67 mang size L oke,,
1,cooc34,"2024-07-25 11:55 | Phân loại hàng: Đen,L","Giao hàng rất nhanh, shop đóng gói rất cẩn thận. Đã mua của shop rất nhiều lần, shop uy tín là địa chỉ mọi người nên mua",,
1,yd8klvjotq,"2024-06-28 17:26 | Phân loại hàng: Kem,L",Chất liệu: khbtttttMàu sắc: beĐúng với mô tả: qua la okkkkkkkkkkkmua diiiiiiiiiiiiii dep lammmmmmmmmm,,
1,hongphuc106,"2024-04-04 10:10 | Phân loại hàng: Đen,XL","Chất liệu: chuaanrĐúng với mô tả: okMàu sắc: đenÁo đẹp, chất vải tuy chưa quá xuất sắc nhưng mặc ok nha",,
1,xob3znhpss,"2024-03-31 10:33 | Phân loại hàng: Đen,M","Màu sắc: đennĐúng với mô tả: dcáo giao nhanh,dày dặn,tất cả đều là thêu 100% nhé,nên mua",,
1,ngocdung_027,"2024-04-26 20:41 | Phân loại hàng: Kem,L","Màu sắc: Đen - beĐúng với mô tả: ĐúngChất liệu: cottonChất vải ok, chữ và hình thêu đẹp nha mọi người...nên mua",,
1,hubith748,"2024-07-11 19:54 | Phân loại hàng: Kem,M",Đúng với mô tả: hangfMàu sắc: beChất liệu: okThic I will let you know if I get back in time for the next day and I can do that tomorrow at work so we will have a meeting with the guys on Sunday,,
1,bitnoc,"2024-03-29 11:08 | Phân loại hàng: Kem,L",Áo xinh nha mọi người nhưng màu này hơi dìm da xíu Ship từ TpHCM ra HN có 3 ngày thui ạ Sẽ ủng hộ shop lần sau,,
1,t*****3,"2024-05-02 14:12 | Phân loại hàng: Đen,M","2024-05-02 14:12 | Phân loại hàng: Đen,M",,
1,p0aj1ipoho,"2024-06-01 08:36 | Phân loại hàng: Kem,M","Màu sắc: beChất liệu: kbĐúng với mô tả: dúngHình thêu đẹp mình m57, 48kg mặc size m vừa đẹo nhé khuyên mn nên mua suze bé thôi vì áo rất",,
1,kimanhoh94,"2024-07-13 11:50 | Phân loại hàng: Đen,L","Đúng với mô tả: đúngMàu sắc: đenChất liệu: cottonÁo đẹp, form đến hình thêu đều ok săn được giá mát tay, chắc chắn mua lại nha",,
1,e76t6rwfsw,"2024-07-23 10:58 | Phân loại hàng: Đen,L",Chất liệu: không dày cũng không mỏngMàu sắc: đenĐúng với mô tả: đẹp hơn cả ở trên hìnhlần đầu mua ở shop này ai ngờ lại ưng đến vậy lần sau sẽ ủng hộ tiếp,,
1,3*****m,"2024-04-18 20:55 | Phân loại hàng: Đen,L","2024-04-18 20:55 | Phân loại hàng: Đen,L",,
1,hhnhung26082007,"2024-07-06 01:40 | Phân loại hàng: Hồng,M","Màu sắc: HồngChất liệu: cottonĐúng với mô tả: mềm mịnĐi xa để học hỏi, đi xa để thấy mình cần cố gắng hơn... Đi xa để thấy nhà luôn là nơi bình yên nhất. ♥️ ‎",,
1,ngsen13.9,"2024-07-23 20:47 | Phân loại hàng: Kem,M",Màu sắc: totĐúng với mô tả: dungChất liệu: dungSản tphẩm tốt giá hợp lí cho học sinh sinh ra và em không biết là em không biết nữa nhưng em cũng được ý nghĩa gì nữa,,
1,lichnguyen,"2024-07-07 17:49 | Phân loại hàng: Đen,L",Màu sắc: denÁo rất đẹp và xinh hình hoàn toàn thì được thêu chứ không phải các loại dán như thông thường,,
1,ngoclan19900,"2024-07-11 11:08 | Phân loại hàng: Đen,M",Màu sắc: màu đen nhaĐúng với mô tả: đúng nha áo đẹp lắmChất liệu: vải cotton mềmNên mua nha vải Ko quá dày  hay mỏng,,
1,ntanhthu76,"2024-07-31 15:13 | Phân loại hàng: Kem,XL","Chất liệu: vải mát lắm ,Màu sắc: kemĐúng với mô tả: đúng với mô tả nha , đẹp hơn tưởng tượng 😍😍10đ hongg coá nhưng",,
1,wt79kn7kxk,"2024-07-28 18:13 | Phân loại hàng: Hồng,L","Màu sắc: hồng phấnChất liệu: cottonĐúng với mô tả: 100%Giao hàng nhanh hơn dự kiến,với giá rẻ mà áo siêu đẹp xinh luon mn nên mua nha",,
1,m*****6,"2024-04-22 11:05 | Phân loại hàng: Đen,M","2024-04-22 11:05 | Phân loại hàng: Đen,M",,
1,h*****1,"2024-06-08 22:56 | Phân loại hàng: Kem,M","2024-06-08 22:56 | Phân loại hàng: Kem,M",,
1,phamkimyenm65,"2024-03-31 11:04 | Phân loại hàng: Đen,L",Áo chất đẹp dày dặn thích nhất là thêu toàn bộ sẽ mua lại ạ.hiiii,,
1,thannh367,"2024-06-30 17:11 | Phân loại hàng: Hồng,M","Chất liệu: vảiĐúng với mô tả: đúngMàu sắc: hồngáo siu xinh ạ, chất vải dày, rất okela nhaaaaaaa",,
1,j4rpeopan8,"2024-06-26 13:26 | Phân loại hàng: Đen,L","Màu sắc: đenĐúng với mô tả: đúngChất liệu: vải cottonSản phẩm tốt, chất lượng, vải không quá dày cũng không quá mỏng, sản phẩm giống với trên ảnh, sản phẩm phù hợp với giá tiền",,
1,thuytien_138,"2024-05-19 12:52 | Phân loại hàng: Kem,L","Áo đẹp ạ mọi người nên mua nha ,, đánh giá nhận xu thôi ạ, săn 100k rẻ đẹp",,
1,__uqrpt_2a,"2024-07-10 17:07 | Phân loại hàng: Kem,M","Chất liệu: cottonMàu sắc: kemhàng ship nhanh áo chất đẹp mặc mát cũng ok sẽ mua lại để thử màu khác, nên mua nha",,
1,thu_thao12107,"2024-06-27 16:28 | Phân loại hàng: Hồng,M",Màu sắc: ddpwjĐúng với mô tả: đúngChất liệu: vải mátnánnendodndbsisnsnsnnsksosodficjcjhx,,
1,junee_062,"2024-03-20 08:40 | Phân loại hàng: Kem,M","Màu sắc: okChất liệu: okĐúng với mô tả: okTA DAAA, 71 DIEM VUA DUOC TICH! FPT Long Chau mong duoc QK gop y de phuc vu QK tot hon moi ngay. Danh gia ngay: https://sl.nhathuoclongchau.com.vn/RyeZQrGC",,
1,thanhhhacuti02,"2024-06-23 15:23 | Phân loại hàng: Kem,M",Đúng với mô tả: áo xinh lắm ạChất liệu: cottonMàu sắc: đen và kemmúc ngay i mn ơi xinh lắm luon giá cả hợp lí nưaaaa,,
1,tlbchau180129,"2024-04-28 11:05 | Phân loại hàng: Kem,L","Đúng với mô tả: đúngChất liệu: vảiMàu sắc: bevải khá dày, hình thêu đẹp và tỉ mỉ giao hàng rất nhanh. Tốt",,
1,p*****5,"2024-05-11 08:48 | Phân loại hàng: Đen,XL","2024-05-11 08:48 | Phân loại hàng: Đen,XL",,
1,lichnguyen639,"2024-07-01 10:18 | Phân loại hàng: Đen,M",Đúng với mô tả: đúng 😊Chất liệu: vải dày dặn.thoáng mát.rất okeeMàu sắc: màu đenRất ưng ý.áo vừa rẻ vừa xinh,,
1,n*****2,"2024-07-06 07:47 | Phân loại hàng: Kem,L","2024-07-06 07:47 | Phân loại hàng: Kem,L",,
1,m761u0u7ze,"2024-04-24 23:47 | Phân loại hàng: Đen,L","Màu sắc: đenChất liệu: vải mịn, mát,kh thị sùÁo đẹp nên mua nha mng",,
1,thiquenguyen928,"2024-07-15 22:32 | Phân loại hàng: Đen,L","Màu sắc: đenĐúng với mô tả: đúng với mô tả , thoải mái,có giãn tốt,ko dài quá, hình thêu đẹpChất liệu: cotton",,
1,diemkieu31,"2024-07-02 20:37 | Phân loại hàng: Kem,M",Chất liệu: vải thunĐúng với mô tả: như hình trênMàu sắc: kemGiao hàng nhanh ship thân thiện hàng đẹp được thêu giặt ko trôi,,
1,kemssuadauu,"2024-07-26 02:24 | Phân loại hàng: Kem,M",Màu sắc: okChất liệu: okĐúng với mô tả: okNm anh hoàn toàn không có gì mà không có gì đâu mà không có gì mà không có tiền tk này kia í ới gọi nhau là được rồi em ơi anh còn lịch sự thật mà anh không dủ à,,
1,0*****m,"2024-08-06 21:50 | Phân loại hàng: Đen,XL","2024-08-06 21:50 | Phân loại hàng: Đen,XL",,
1,nphanh0101,"2024-06-08 20:20 | Phân loại hàng: Đen,XL",Đúng với mô tả: ddungs voiws moo tarMàu sắc: đenChất liệu: thungiao hàng nhanh shipper thân thiện,,
1,mmonnnpapyyy,"2024-07-28 10:34 | Phân loại hàng: Đen,M",Chất liệu: dàyĐúng với mô tả: đúngMàu sắc: đenđúng đẹp luon phù hợp với giá tiền mac đẹp vaii shop dễ thương,,
1,n*****9,"2024-06-19 09:09 | Phân loại hàng: Kem,XL","2024-06-19 09:09 | Phân loại hàng: Kem,XL",,
1,hoangyenchi_2005,"2024-03-18 11:31 | Phân loại hàng: Kem,L",Đúng với mô tả: okiiiMàu sắc: beChất liệu: okiiiGiao hàng nhanh rất nhanh mình mua lần thứ 2 r rất rẻ viết rất sướng tay hình ảnh chỉ mang tính chất minh họa và nhận xu hjjijjinmdomdnfjdbxbhsusjendkdodmdn,,
1,michelle_266,"2024-06-19 22:07 | Phân loại hàng: Xanh,M","Màu sắc: xanhChất liệu: thunĐúng với mô tả: đúngÁo mềm mịn, màu xinh, săn được giá khá yêu",,
1,_*****_,"2024-04-04 16:20 | Phân loại hàng: Đen,XL","2024-04-04 16:20 | Phân loại hàng: Đen,XL",,
1,03vr6obwsc,"2024-06-14 19:44 | Phân loại hàng: Hồng,L","ao xinh vai mac thoang mat hoa tiet dep  Khi mà em Rời xa vòng tay của riêng anh Chạy theo cơn mơ Chạy theo hạnh phúc ở nơi nào Chỉ mỗi anh nơi này Nâng niu những thơ ngây Và khi anh lặng lẽ chôn giấu Bao buồn vui gói trong ngăn đựng những niềm đau Tháng tháng ngày chẳng màng Anh lạc lối giữa bao làn gió đang hát vu vơ Rằng Ah hah, hah ah ah ah hah ah Tự nắm đôi tay anh mơ màng Hình dung em đang chốn đây Ah hah, hah ah ah ah hah ah Tự hé đôi môi anh mỉm cười Hình dung em đang ôm anh lúc này Mình anh bên những tháng năm âm thầm đổi thay Mình anh bên những chất chứa chưa một lần nói Mình anh với trăng vương bên thềm Gợi nhớ ai hương tóc mềm Để thấy không gian dài rộng thế Mình anh mỗi đêm ru anh vào một giấc mơ có em về Dù mai đây ai thay anh yêu em Mình anh với riêng anh trong đời Vệt nắng trên cao vời vợi Thời gian nhẹ khâu vết thương anh Có lúc chỉ muốn nói em nghe Những điều cất giấu cứ xoáy trái tim an",,
1,t.myy_229,"2024-06-30 18:47 | Phân loại hàng: Đen,M",Nghe review của c hà linh mua mà siêu ưng vải dày dặn hình thuê đẹp mê lắm ý mà săn đc giá hời,,
1,thovphng682,"2024-04-17 09:52 | Phân loại hàng: Đen,L","Đúng với mô tả: Đúng mô tảChất liệu: VảiMàu sắc: ĐenHàng giao nhanh,đúng mô tả,chất vải dày dặn,hình thêu rõ ràng, y như hình 10đ k có nhưng",,
