User,date,review,rating
nguyenngocmai0403,"2024-01-27 18:10 | Phân loại hàng: Đen,XL","Màu sắc: đenChất liệu: vảiĐúng với mô tả: đúngLần này mình mua chất vải thấy hơi dơ, dính bụi,  như nó cũ ấy ạ, giao hàng thì nhanh, mà hơi thất vọng về chất vải",2 Sao (32)
v728jxwnxn,"2024-01-14 19:04 | Phân loại hàng: Kem,M","Màu sắc: kemChất liệu: vảiĐúng với mô tả: không hềshop giao nhầm áo cho mình rồi ạ, áo kia mình tính phối với chân váy cho đẹp, còn shop giao nhầm áo này thì em phối như nào hả shop, làm ăn mà giao nhầm v là chết rồi, nhắn tin shop thì shop không trả lời, thất vọng thiệt chứ",2 Sao (32)
n*****4,"2024-04-21 14:16 | Phân loại hàng: Đen,L","2024-04-21 14:16 | Phân loại hàng: Đen,L",2 Sao (32)
dothutrangbk,"2023-06-03 19:22 | Phân loại hàng: Kem,M",Màu sắc: đúngChất liệu: dầy quá,2 Sao (32)
h*****n,"2024-02-24 23:15 | Phân loại hàng: Đen,M","2024-02-24 23:15 | Phân loại hàng: Đen,M",2 Sao (32)
hienthuthi90,"2023-07-01 22:26 | Phân loại hàng: Đen,L",Áo giặt đến 4 lần rồi mà mặc vẫn dính sợi vun áo đầy người .,2 Sao (32)
623x1fkmzi,"2024-04-12 12:36 | Phân loại hàng: Đen,L",Chất liệu: vải cotton nma mặc rất nóng mua của shop nhiều lần r nma lần này cảm thấy kh ưng với chất vải này,2 Sao (32)
xb024fa9o2,"2023-05-28 00:20 | Phân loại hàng: Đen,XL","Áo quá rộng so với người, lúc đổi hàng thì mình có việc, người đối gọi lên gọi xuống, còn chửi cả mình nữa cơ, mà mình nói gao trong giờ hành chính lúc đó tầm 3-4h chiều!! , tư vấn đổi size bé hơn thì cá nhân mình mặc hơi chật cổ định đổi lại mà lần đổi mất 60k rồi chả nhẽ lại mất tiếp mà nghe ăn chửi tiếp?",2 Sao (32)
anhth407,"2024-03-31 18:58 | Phân loại hàng: Kem,L","Đúng với mô tả: kChất liệu: vảiMàu sắc: beVải mỏng lắm luon mang bị lộ,shop làm ăn kì,vải như này như áo mấy chục",2 Sao (32)
lacthingocdiep,"2024-02-25 12:38 | Phân loại hàng: Kem,M","Đúng với mô tả: ?Chất liệu: ?Màu sắc: kemKhông biết phải vải cotton 2 chiều k nhưng vải rất mỏng màu kem mặc sẽ bị lộ áo trong , còn không bằng cái áo phông trắng mình mua ngoài chợ. Giá đắt mà không đi đôi với chất lượng vải mỏng ở trên video thì sẽ không thấy rõ lắm nhưng mặc lên nó bị lộ",2 Sao (32)
q*****r,"2024-04-06 12:28 | Phân loại hàng: Đen,M","2024-04-06 12:28 | Phân loại hàng: Đen,M",2 Sao (32)
d*****7,"2024-03-18 18:15 | Phân loại hàng: Đen,L","2024-03-18 18:15 | Phân loại hàng: Đen,L",2 Sao (32)
s*****s,"2024-05-01 19:48 | Phân loại hàng: Kem,M","2024-05-01 19:48 | Phân loại hàng: Kem,M",2 Sao (32)
n*****6,"2024-03-03 00:23 | Phân loại hàng: Kem,M","2024-03-03 00:23 | Phân loại hàng: Kem,M",2 Sao (32)
phamtrang700,"2024-01-12 12:12 | Phân loại hàng: Kem,L",Hủy hàng rồi mà shop vẫn cố tình giao?,2 Sao (32)
yit3344596,"2024-01-14 23:09 | Phân loại hàng: Kem,M","cái màu in ko thẩm nổi , xấu ớn",2 Sao (32)
r*****v,"2024-08-02 12:08 | Phân loại hàng: Kem,L","2024-08-02 12:08 | Phân loại hàng: Kem,L",2 Sao (32)
vngcnhtin,"2024-05-17 20:59 | Phân loại hàng: Kem,M",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
iayxqhazki,"2024-04-08 18:34 | Phân loại hàng: Đen,XL",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
ji4z8ckw77,"2024-04-01 12:58 | Phân loại hàng: Kem,M",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
trnhunhhng621,"2024-02-01 15:26 | Phân loại hàng: Kem,M",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
thannhhuee,"2023-02-09 09:04 | Phân loại hàng: Kem,M",hữu ích?báo cáo,2 Sao (32)
nguyendieunhi.205,"2023-09-10 10:59 | Phân loại hàng: Kem,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
huyen081099,"2023-02-26 06:16 | Phân loại hàng: Trắng,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
thanhhanh489,"2023-08-22 16:37 | Phân loại hàng: Trắng,L",hữu ích?báo cáo,2 Sao (32)
lanpham108,"2023-07-19 21:23 | Phân loại hàng: Kem,XL",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
maithedat0,"2023-05-24 18:20 | Phân loại hàng: Kem,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
lanpham108,"2023-07-19 21:23 | Phân loại hàng: Kem,XL",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
maithedat0,"2023-05-24 18:20 | Phân loại hàng: Kem,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
lanpham108,"2023-07-19 21:23 | Phân loại hàng: Kem,XL",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
maithedat0,"2023-05-24 18:20 | Phân loại hàng: Kem,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
lanpham108,"2023-07-19 21:23 | Phân loại hàng: Kem,XL",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
maithedat0,"2023-05-24 18:20 | Phân loại hàng: Kem,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
lanpham108,"2023-07-19 21:23 | Phân loại hàng: Kem,XL",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
maithedat0,"2023-05-24 18:20 | Phân loại hàng: Kem,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,2 Sao (32)
tinntrn994,"2023-04-06 16:17 | Phân loại hàng: Đen,M",Đúng với mô tả: ok okChất liệu: okMàu sắc: đengiặc 1 lần là đi đổi đánh giá liền chóc hình hinh nha,1 Sao (41)
qunhh678,"2024-01-16 12:20 | Phân loại hàng: Kem,XL","Thất vọng quá shop ơi 😢😢😢 áo mỏng , lộ áo trong luôn á . Mình đặt 2c làm áo đôi mà :(",1 Sao (41)
phamthohuynh,"2024-02-04 19:37 | Phân loại hàng: Kem,M",For sure I have a few questions I need a few more things to do for my work schedule so I’m sure it will be,1 Sao (41)
qunhh678,"2024-01-16 12:16 | Phân loại hàng: Kem,XL",Áo chất mỏng 😢 lộ hết cả áo trong luôn á . Thất vọng quá :( mình còn định làm áo đôi mà có vẻ không được rồi 😢😢😢,1 Sao (41)
sunnynok,"2024-01-25 08:40 | Phân loại hàng: Kem,XL","áo mỏng cỡ này mà shop bảo không mỏng đâu, mình không hiểu cái khái niệm mỏng bên shop chắc là phải lộ hết màu da luôn hay như nào á🌝",1 Sao (41)
phuonglinhtb05,"2023-02-28 22:14 | Phân loại hàng: Trắng,L",Áo quá to mik mua size to ko thể mặc đc,1 Sao (41)
aewxtapibg,"2024-02-25 21:05 | Phân loại hàng: Kem,L","Áo thiếu logo ở tay và phần dưới, bỏ ra số tiền cũng không nhỏ mà nhận được hàng quá thất vọng, thấy lượt mua cũng cao và nhiều đánh giá cũng khá ổn, xem đánh giá thì thấy đủ logo nhưng áo của tôi nhận về thì lại không có, chất vải thì cũng không phải là quá đẹp, thật sự thất vọng. Mong shop cho mình 1 câu trả lời. Khuyên mọi người nên cân nhắc trước khi mua, tại vì xem nhiều bài đánh giá rất là tốt nhưng sao của tôi nhận được lại khác? Liệu có sự pr cho shop không? Ngoài trừ điểm này ra thì áo shop gửi khá thơm đường may cũng ổn. Đây là 1 điểm cộng cho shop. Nhưng vẫn thất vọng vì nhận được đơn hàng không giống như mô tả, 1 trải nghiệm không tốt khi mua hàng của shop. Xin cảm ơn mọi người đã đọc đánh giá của mình!",1 Sao (41)
t*****4,"2023-11-24 12:49 | Phân loại hàng: Kem,L","2023-11-24 12:49 | Phân loại hàng: Kem,L",1 Sao (41)
maianho223,"2024-07-02 13:21 | Phân loại hàng: Kem,M",Đúng với mô tả: áo quá lớnMàu sắc: bthChất liệu: ko bt,1 Sao (41)
vyhexi051199,"2024-04-04 14:18 | Phân loại hàng: Đen,L",Chất vải như hàng 30 40k ngoài chợ vậy. Mình mua nhiều  lần rồi chứ k phải mua lần đầu. Nhưng mà lần này mua rất thất vọng,1 Sao (41)
rowe._10,"2023-03-19 14:29 | Phân loại hàng: Trắng,XL","đặt màu trắng về màu be, haizz",1 Sao (41)
cobonlas,"2024-03-16 10:58 | Phân loại hàng: Kem,M",Chất liệu vãi như hàng 35k ngoài chợ thật vọng quá,1 Sao (41)
sangnguyen987,"2023-03-17 20:13 | Phân loại hàng: Đen,L",Đúng với mô tả: quá rộngMàu sắc: đenChất liệu: thun,1 Sao (41)
vttm410731,"2024-03-07 15:40 | Phân loại hàng: Đen,M",Sao giao cho mấy ngkhac size M mà dài còn mình thì ngắn tũn vậy ? Mình thì mình muốn mặc dài hơn nhưng nó ngắn quá.,1 Sao (41)
chuongct456,"2024-01-04 09:47 | Phân loại hàng: Đen,M",Rõ ràng hình là thiêu nhưng mà nhận được là hình in tệ thật sự,1 Sao (41)
buithidiemhang2007,"2024-07-09 16:58 | Phân loại hàng: Xanh,XL",Eo đặt màu xanh lại về màu đen thật k tin được,1 Sao (41)
daudunho56789,"2024-07-18 14:56 | Phân loại hàng: Kem,L","Mua 1 cái bên tiktok thì vải siêu đẹp, lần này mua ở đây thất vọng vô cùng vải siêu mỏng, form xấu, mình đặt nhầm size đổi size laii chịu ship 50k để nhận lại được áo vải cực mỏng như hàng bị lỗi không giống như trước",1 Sao (41)
8_w4iqgqaj,"2023-08-01 18:20 | Phân loại hàng: Đen,M",Size from siêu rộng và không được hoàn tiền đâu mn hãy chú ý,1 Sao (41)
Người dùng Shopee,"2023-10-17 18:21 | Phân loại hàng: Kem,L",Đúng với mô tả: ko đúng j cả,1 Sao (41)
nhuthuan20122003,"2023-11-30 14:35 | Phân loại hàng: Đen,L",Thất vọng về chất vải lần này lắm ạ,1 Sao (41)
x0902k0_uk,"2024-02-18 11:07 | Phân loại hàng: Đen,L","Vải siêu xấu, k xứng với giá tiền",1 Sao (41)
hqn1008,"2024-02-04 19:22 | Phân loại hàng: Kem,M","Áo bẩn, cũ",1 Sao (41)
t95dnsvjhw,"2024-03-02 17:48 | Phân loại hàng: Kem,L",From áo tệ,1 Sao (41)
fb.hue.nguyen,"2024-01-13 00:04 | Phân loại hàng: Kem,L",áo như cc.,1 Sao (41)
nhattlinhh111,"2023-03-07 19:53 | Phân loại hàng: Trắng,M",1 sao là 1 sao không có nhưng,1 Sao (41)
luciusz593,"2023-12-23 14:19 | Phân loại hàng: Đen,XL",áo còn hơi mỏng,1 Sao (41)
dmthy1978,"2023-12-29 21:51 | Phân loại hàng: Kem,XL",chê,1 Sao (41)
.my_uyen.vt,"2023-08-10 17:14 | Phân loại hàng: Trắng,M",form áo rất xấu😭,1 Sao (41)
725vl054k_,"2023-11-29 21:49 | Phân loại hàng: Green trendy,L",Áo quá rộng,1 Sao (41)
kd4en61zgr,"2023-09-08 19:29 | Phân loại hàng: Đen,M",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,1 Sao (41)
ngan_ngan_1,"2023-01-26 11:04 | Phân loại hàng: Kem,M",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,1 Sao (41)
jack_khanh1007,"2024-07-09 18:30 | Phân loại hàng: Kem,M",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,1 Sao (41)
tranthithu1803,"2024-07-04 22:34 | Phân loại hàng: Đen,L",phản hồi của Người Bán8YO cảm ơn bạn yêu vì đã ghé thăm và mua hàng của shop. 8YO rất cảm kích vì bạn yêu đã để lại đánh giá quý báu và cũng vô cùng xin lỗi vì những trải nghiệm chưa tốt khi mua hàng. 8YO hi vọng nhận được góp ý của bạn yêu trong hộp thư shopee để tụi mình cải thiện ạ.,1 Sao (41)
